6638	2259	2660	5563	6842
3967	2995	3672	5115	3828
3960	6753	4411	4952	3061
3045	4332	2658	3600	3133
4693	7369	5636	4088	3859
2626	4324	6751	5175	7828
4701	6512	3934	5640	3583
6604	5583	5097	3076	3734
7294	6241	2989	5933	6407
7023	2681	7776	2728	2932
6025	3727	2959	7742	4193
4485	3767	2144	6945	6255
5352	3203	2244	4439	2382
2461	6679	6019	6221	3344
3906	3893	3919	5332	4414
4854	3969	2378	7332	7740
4247	7417	2358	2096	6575
6398	3371	6863	3307	7815
5906	4892	7722	7838	2797
4650	6571	7664	2913	5559
7272	5498	4426	4914	5001
5263	2114	4413	2138	2290
7728	5338	4166	5372	6149
2099	6380	2595	4469	2912
2670	6735	6070	3695	4912
7698	5083	5616	3204	5992
7140	4101	3394	3920	2668
3068	4707	5336	2818	2752
2859	5213	4696	2172	7510
5672	4379	5222	3904	6662
3571	6012	3147	2328	6991
5755	4161	4965	4997	2425
6582	4147	4423	6170	5008
3253	4094	3866	7799	3976
4373	3665	4670	4453	4232
6462	5742	4632	7682	7558
3585	5689	5885	2335	4428
5418	7067	3108	6133	3682
6315	3956	4755	4977	4799
3924	5608	3547	4384	6032
6173	4546	3390	4732	7429
7269	6105	6743	3956	4166
3019	6571	4934	4215	6193
6380	5975	4379	2847	2197
6598	3256	6916	5159	3800
3029	3514	5603	3203	5781
4315	4855	3898	4833	4333
3833	5681	2705	7469	4172
3506	4407	6152	7102	3757
3427	5418	7719	2514	3379
3739	6324	7471	6534	5960
2239	3472	6535	5211	3358
7656	2289	3911	6459	6233
7559	4496	5773	3656	3730
2909	4425	5008	4551	3416
6384	5631	2436	3261	6463
2182	3013	3401	4589	7273
2808	5443	3628	5517	6923
5644	6162	5294	3597	3640
7836	5130	3842	6024	3899
5213	3765	6167	3437	6699
2091	5996	3837	3279	7581
3342	2780	5446	7748	6448
7689	4311	2986	2542	7423
5074	3858	4682	4789	2189
6288	3332	6238	6668	2326
4540	2734	5797	5812	6144
